reviewer,rating,review_date,review,label,score
2,4.0,2023-09-18 06:00:00,setuju deh mempermudahkan kita semua,Positive,0.9976133108139038
imam santoso,5.0,2023-06-29 12:32:00,Aplikasi yang sangat membantu dan user friendly,Positive,0.9995957016944885
Kim Ackbar,5.0,2023-11-11 06:32:00,Bagus dan lengkap,Positive,0.9997089505195618
Faradillah Saniya,5.0,2023-07-12 19:26:00,"Limit paylatternya di update dong kak, aku selalu bayar tepat waktu",Positive,0.9562608599662781
Elang Rendy,5.0,2023-07-24 11:41:00,pelayanan sdh bagus.. tapi untuk refund jangan sampe 50% dong potongan nya..,Negative,0.9888988137245178
Dodon Balai,5.0,2023-07-08 06:38:00,Very good. Utk perjalana keluar kota. Sangat membantu kita.,Positive,0.9994706511497498
TRIA WIDYA NINGSIH,5.0,2023-07-22 06:38:00,"Apk trveloka bagus banget memudahkan dlm pemesanan apapun jdi GK perlu pakai antri"" lg kita .. udh bisa d boking lngsg",Positive,0.9996016621589661
KYY,5.0,2023-11-04 09:55:00,"Salah satu aplikasi pesan hotel yang pertama adalah Traveloka. Aplikasi ini menawarkan berbagai fitur utama untuk memenuhi kebutuhan perjalanan, termasuk pemesanan kamar di hotel dan penginapan. Traveloka menyediakan direktori lengkap dari beragam jenis akomodasi, mulai dari hotel bintang satu hingga lima. Selain itu, tersedia juga opsi penginapan lain seperti Guest House dan Vila.",Neutral,0.7675849199295044
Ria Fatma,5.0,2023-09-14 09:46:00,"Traveloka memudahkan saya untuk memesan tiket saat bepergian. Baik tiket pesawat, kereta api, bahkan untuk penginapan seprti hotel. Semoga traveloka sellu berkembang kedepannya",Positive,0.999484658241272
Ahmad Jayadi,3.0,2023-08-11 04:52:00,Saya kasih 3 dulu lah bagus sih cuma kurang 1 aja transportasi laut ga ada kaya kaval Peri atau kendaraan laut lainnya,Neutral,0.44415509700775146
Yayat Syafitri Djoyo,1.0,2023-07-24 06:00:00,Aplikasi ga jelas.. Telfon bertele tele proses pembelian hotel pending d tlfn d call center lelet g jelas.. Ga rekomended utk solusi permasalahan,Negative,0.9926487803459167
Robin Tv,1.0,2023-06-18 02:24:00,"pembelian tiket katanya dapet poin, eh pas udh beli malah poin masih nol. mana kaga ada penjelasan",Neutral,0.8614339232444763
elvin s,4.0,2023-09-10 04:43:00,Mudah di akses dan ada hampir di seluruh Indonesia...,Neutral,0.9989205598831177
Nur Ade,2.0,2023-09-01 06:09:00,Di apk saya nggak muncul harga tiket pesawat di setiap tanggal,Neutral,0.9989657402038574
Ahmad Alfathir,5.0,2023-10-15 15:20:00,Pelayanan nya ramah,Positive,0.9997166991233826
Dinia Salsabila Iskandar,5.0,2023-07-10 14:03:00,Aplikasi yang sangat bagus dan efisien untuk memesan tiket,Positive,0.9997650980949402
Bang Oktopa,1.0,2023-10-06 23:21:00,Layanan reschedule lambat sampai tiketnya hangus. Padahal sudah pakai aplikasinya tahunan. Kurang menghargai costumer.,Negative,0.9998441934585571
Sri Yani,5.0,2023-10-25 11:09:00,Aplikasi nya bagus banget sangat membantu,Positive,0.9997268319129944
Nugie & Gilang chanel,5.0,2023-11-03 09:58:00,"Aplikasi keren, sangat membantu",Positive,0.9995868802070618
Edwart Tallo,1.0,2023-09-29 04:52:00,kecewa berat dengan pihak traveloka ini karna proses refund harus tunggu waktu sampai 90 hari padahal yg di minta kembali itu uang kita sendiri bahkan sudah di potong juga kenapa pakai di tunda,Negative,0.9998774528503418
asmarandhana raka pinasti,1.0,2023-08-01 12:05:00,Pembayaran baik limit naik virtual account di nonaktifkan tidak jelas dengan alasan keamanan?!,Negative,0.9998099207878113
Ayu Nurjannah,5.0,2023-11-15 08:11:00,Masya Allah aplikasinya sangat membantu untuk booking tiket atau Hotel .. Yukkk yg mau liburan jgn lpa chek Traveloka ??,Positive,0.9993546605110168
YFLirikmusik,1.0,2023-09-02 07:38:00,Kode verifikasi nya ga masuk masuk,Neutral,0.9994737505912781
Ahmad Rifaldi,5.0,2023-11-10 04:25:00,Aplikasi ini sangat membantu saya jadi ngga bingung2 lagi deh ??.,Positive,0.9996596574783325
Jaster,5.0,2023-10-31 07:20:00,Sangat membantu untuk berpergian,Positive,0.9995142221450806
Fino Alfandi_ Pramusaji _ sesi 1,1.0,2023-10-25 12:19:00,"Aplikasi bagus, semoga lebih baik kedepanya",Positive,0.9993197917938232
Septia Tia,3.0,2023-10-10 07:52:00,"Kk sy pesan hotel 2 tp udah sy batal kan, knp sy ttp harus bayar ya,,",Neutral,0.9806026816368103
Chili Fever,5.0,2023-06-16 02:54:00,Dengan Aplikasi ini bisa dengan mudah membeli Tiket Pesawat,Neutral,0.9968565702438354
Fahmi Husein,5.0,2023-06-25 23:25:00,"Aplikasi yang bagus, apalagi kalau diperbanyak Voucher atau Kupon,??",Positive,0.9995661377906799
Mukhlisin Ikhlas,5.0,2023-11-03 12:19:00,Memudahkan untuk pesan tiket liburan,Positive,0.9989544153213501
Ilham Lamase,5.0,2023-06-09 11:22:00,Hasil cepat dan mudah serta memuaskan,Positive,0.9996790885925293
Rahmat Ismail,5.0,2023-07-12 11:02:00,"proses pemesanan cepat, tambahin dong diskonnya",Neutral,0.9824973940849304
Andi NOV,5.0,2023-07-05 12:30:00,mencarian serta pembayaran yg super praktis,Positive,0.999445378780365
Nazwa Dirza,5.0,2023-11-16 03:03:00,sangat mudah digunakan,Positive,0.9996771812438965
erna wati,5.0,2023-07-17 10:09:00,pengurusan nya lebih cepat mantap.. ??,Positive,0.9995724558830261
Arif Arya Wijaya,1.0,2023-10-03 05:31:00,Iklannya mengganggu,Negative,0.999879002571106
Ardiansyah ARDY,3.0,2023-05-26 13:17:00,"Pernah Dobel pemesanan.. Minta pengajuan pembatalan tapi gak ada respon.. Berharap saldo paylater kembali, ehh malah gak ada respon.. Makin kesini makin susah aja nih traveloka..",Negative,0.9997714161872864
aditiya kinasih,5.0,2023-11-03 05:37:00,Selalu langganan beli tiket ditraveloka ??,Neutral,0.9177181124687195
edy minarto,5.0,2023-06-24 13:18:00,sangat mudah dalam melakukan transaksinya serta sangat membantu dalam perjalanan yg kita rencanakan,Positive,0.999606192111969
Alfan Hidayat octavianto,5.0,2023-07-08 06:35:00,Bisa booking lebih simpel dan cepat,Positive,0.9992352724075317
Rudi Hartono,5.0,2023-10-21 05:17:00,"senang sekali ada aplikasi ini karena sy sering bepergian ke luar kota jd memudahkan sy utk pemesanan tiket pesawat,tiket kapal & reservasi restoran...??",Positive,0.9995850920677185
Kiba Setiawan,5.0,2023-11-16 05:52:00,Aplikasi bagus mempermudahkan pengguna,Positive,0.9996440410614014
Rival Gunawan,5.0,2023-10-29 05:47:00,Keren dan luar biasa,Positive,0.9997252821922302
Donk Chanel,5.0,2023-10-21 04:20:00,Mudah dan cepat,Positive,0.9996019005775452
Pri Priyanto,5.0,2023-11-11 11:44:00,"Apk bagus,semoga dpat membantu hari hariku",Positive,0.9993699193000793
Rina Puspitasari,5.0,2023-07-10 14:07:00,Sangat bagus dan membantu jika mau travelling,Positive,0.9997014403343201
Dila indah,5.0,2023-11-13 10:35:00,Aplikasi sangat memuaskan pokoknya,Positive,0.9997045397758484
Bilkubil Billbill,5.0,2023-11-15 07:02:00,aplikasi terbaik untuk pesan tiket,Positive,0.9995361566543579
Ardhan Yusuf Maulana,5.0,2023-11-13 05:25:00,Sangan membantu sekali dan tidak mengecewakan,Positive,0.9995213747024536
Iqbal Alfa,5.0,2023-11-15 11:25:00,Aplikasi ini sangat bermanfaat sekali..,Positive,0.9996992349624634
The Power Of Bacot,5.0,2023-11-09 09:26:00,bagus banget aplikasi nya,Positive,0.9996592998504639
09 Elpin Atma Negara,1.0,2023-11-06 10:55:00,Hati hati temen-temen ada penipuan di aplikasi telegram berkendok Traveloka partnership,Neutral,0.9995633959770203
anugra fitrianto,5.0,2023-11-03 12:03:00,Sangat membantu membeli tiket,Positive,0.9995469450950623
Ropiah Ropiah,4.0,2023-11-06 04:56:00,oke banget bisa membantu zll,Positive,0.9981213212013245
Ajang Suryana,5.0,2023-11-04 10:15:00,Aplikasi yang sangat bermanfaat sekali,Positive,0.9996979236602783
Ridwan Hanif,5.0,2023-11-16 05:51:00,Membantu dalam perjalanan,Positive,0.9988232254981995
Putri Andriana,5.0,2023-11-03 04:32:00,Aplikasi yg bagus dan sangat membantu,Positive,0.9997020363807678
Indra smansa,1.0,2023-11-09 23:38:00,Kasih jadwal penerbangan kok yang gak sesuai. Ah chuki lah...??,Negative,0.9998337030410767
Rifqi Nugraha,5.0,2023-11-05 11:53:00,Mantap pokonya traveloka,Positive,0.9996815919876099
Ida Parida,5.0,2023-11-06 10:49:00,apk ini sangat baguss,Positive,0.9997596144676208
Rama Riza,5.0,2023-11-14 10:10:00,sangat bagus aplikasi nya,Positive,0.9997106194496155
Muhammad Sofwan,1.0,2023-11-02 11:58:00,Aplikasi nya sangat tidak bagus,Negative,0.9998869895935059
Halimah tusadiyah,5.0,2023-11-11 07:21:00,Baru x ini download semoga bs bermanfaat ya,Positive,0.7410497665405273
Riski Novalianty,5.0,2023-11-12 08:49:00,Aplikasi nya bagus sgt memuaskan,Positive,0.9997590184211731
Only By grace,5.0,2023-11-07 03:11:00,Cari hotel yg sesui budget ya trveloka,Neutral,0.9996905326843262
ina sentia,5.0,2023-11-14 05:04:00,Perjalanan aman menggunakan trabeloka,Positive,0.9129964709281921
Mas Budii Official,5.0,2023-11-11 09:13:00,Aplikasi yg luar biasa membantu.,Positive,0.9994862079620361
Ilyas Mubarok,5.0,2023-11-03 07:48:00,Aplikasi yang sangat membantu sekaleee mantappp,Positive,0.9996850490570068
sifaelianasari 28,5.0,2023-11-03 06:49:00,"Sangat bagus, juga sangat membantu",Positive,0.9996713399887085
Hartin Ladunta,5.0,2023-11-05 06:37:00,masyah Allah. amanah dan bagus pelayanannya??,Positive,0.9701530933380127
Rifky Putra,5.0,2023-11-02 12:37:00,Sangat membantu sekali aplikasi ini,Positive,0.9990407824516296
MDR Rain,3.0,2023-11-11 10:08:00,bagaimana cara membeli tiket pesawat dengan ktp???,Negative,0.6682263016700745
Imam Alwi Bagas suwa,5.0,2023-11-04 08:42:00,Sangat membantu memesan tiket,Positive,0.9994879961013794
Rifa nur Rahman,1.0,2023-11-14 11:51:00,"Aplikasinya lelet, susah ??",Negative,0.9997674822807312
Andreas Tri Atmaja,5.0,2023-11-08 08:59:00,Simple dan memudahkan liburanku ??,Positive,0.9993249177932739
Hanny Havella,5.0,2023-11-11 10:39:00,"So far so good, membantu sekali untuk keperluan kita pergipergi. Pelayanannya cpt",Positive,0.9960024952888489
Aryan Dovie,5.0,2023-11-11 09:30:00,Sangat mempermudah sekali,Positive,0.999579131603241
Diana Yuliasari,5.0,2023-11-11 12:08:00,Bagus dan tertarik,Positive,0.999693751335144
Doris Septiana,5.0,2023-11-14 04:39:00,Aplikasi terbaik untuk pesan tiket,Positive,0.9995361566543579
Fadel Muhammad,5.0,2023-11-13 10:58:00,rekomended banget ni aplikasi,Positive,0.9854094982147217
rendy reynaldi,5.0,2023-11-09 11:05:00,Mantap aplikasi nya bos,Positive,0.9995511174201965
Gibran Setiaji,5.0,2023-11-14 09:28:00,Sangat puas dengan aplikasi ini,Positive,0.999702513217926
Ainda Seprita,5.0,2023-11-08 09:35:00,"Bagus, sangat bermanfaat",Positive,0.9996955394744873
Masbaim Johan,5.0,2023-11-04 11:54:00,Cara mudah beli tiket dan refund tiket,Neutral,0.998608410358429
Brayen ZeTo,5.0,2023-11-15 06:21:00,Berguna bgt aplikasi treveloka ini mantap ??,Positive,0.9995604157447815
Alliyyah Anti pajrina,4.0,2023-11-09 23:17:00,Traveloka bisa isi pulsa ga si?,Neutral,0.9997270703315735
rian Kuden,5.0,2023-11-08 12:43:00,Sangat membantu saya untuk liburan,Positive,0.9995852112770081
Tai Kucing,5.0,2023-11-02 08:48:00,Traveloka Sangat membantu kehidupan anda,Positive,0.9996693134307861
Cintamaura Aprillian,5.0,2023-11-04 08:01:00,Aplikasi mudah di gunakan,Neutral,0.5080382227897644
Tari Amelia,5.0,2023-11-07 12:09:00,"Aplikasinya bagut,sangat membantu",Positive,0.9996446371078491
Achmadradiatul Anam,5.0,2023-11-16 06:14:00,Aplikasi nya Sangat bagus,Positive,0.9997761845588684
Nur Azizah,5.0,2023-11-02 10:10:00,Sangat membantu dan gak ribet,Positive,0.9995207786560059
Yusril Iza mahendra,5.0,2023-11-07 10:16:00,Sangat bagus aplikasi nya,Positive,0.9997106194496155
Muhammad Fadli,5.0,2023-11-15 10:11:00,"Mantaplahh.., membantu juga ini aplikasi",Positive,0.9994518160820007
Enni Nurhidayanti,5.0,2023-11-08 10:53:00,Sangat bagus aplikasinya,Positive,0.9997296929359436
Raka Arkana,5.0,2023-11-07 14:46:00,Sangat bagus aplikasinya,Positive,0.9997296929359436
Uliria Silaen,4.0,2023-11-16 16:36:00,Tidak ada transfer via mandiri,Neutral,0.9996434450149536
Donsantos 99,5.0,2023-11-07 11:57:00,Bagus dan puas dengan aplikasi ini,Positive,0.9997029900550842
Muhammad bagus,5.0,2023-11-02 09:09:00,Apk ini sangat bermanfaat sekali,Positive,0.9997320771217346
Nur Asri,5.0,2023-11-04 05:24:00,Mantap & sangat membantu,Positive,0.9996625185012817
Aji,5.0,2023-11-13 10:32:00,Aplikasi sangat bagus saya suka sekali,Positive,0.9997854828834534
Andre MSS,5.0,2023-11-03 09:43:00,"Bagus, semoga bermanfaat buat semua orang",Positive,0.9994254112243652
Abiyu Aslanhibrizi,1.0,2023-11-06 11:24:00,"Hanya menaikan rating sajah, Padahal sepi ..",Negative,0.9998722076416016
hadi Syahputra,5.0,2023-11-08 10:40:00,Apk nya sangat membantu,Positive,0.9996355772018433
Muhammdrobialawal 07,5.0,2023-11-13 20:14:00,aplikasinya bangus sangat membantu,Positive,0.9996802806854248
Yowan Uyeee,5.0,2023-11-05 14:31:00,Mempermudah dlm order hotol dll,Positive,0.9979971051216125
Muhammad Muchlas,5.0,2023-11-07 11:22:00,Aplikasi inih sangat membantu,Positive,0.9996976852416992
Irma Latipah,5.0,2023-11-03 13:38:00,sangat bagus berguna sekali,Positive,0.9996850490570068
Siti Oktavia,5.0,2023-11-07 09:14:00,Aplikasi nya bagus sangat membantu saya,Positive,0.99974125623703
awan,5.0,2023-11-12 15:21:00,tidak terlalu sulit,Positive,0.999588668346405
IrZa SaLim,5.0,2023-11-07 12:00:00,Aplikasinya sangat membantu sekali,Positive,0.999586284160614
Wafiq Yazid,5.0,2023-11-03 07:41:00,Puas boking hotel dari jauh jauh hari,Positive,0.973481297492981
The ThanoS TOD,5.0,2023-11-13 04:21:00,Apk nya sangat membantu,Positive,0.9996355772018433
aprilianliling Liling,5.0,2023-11-04 08:15:00,Aplikasih ini sangat membantu,Positive,0.9996790885925293
Sheva Nabil,5.0,2023-11-16 05:03:00,aplikasi yang sangat membantu,Positive,0.9996438026428223
3D_I Putu Adhitya Swarmantara,5.0,2023-11-04 07:27:00,Fiturnya membantu bangettt,Positive,0.9983075857162476
Avien Andriansyah,5.0,2023-10-31 04:18:00,Mantap sangat membantu,Positive,0.9996557235717773
Rinaldi Sardi,5.0,2023-11-04 08:17:00,Luar biasa sangat membantu,Positive,0.9995993971824646
Robbi Yanto,5.0,2023-11-10 07:20:00,"sngat senang, mohon ditingkatkan lgi",Positive,0.9995244741439819
suchy cahayani,5.0,2023-11-11 05:06:00,Terbaik dan paling terpecaya,Positive,0.9996891021728516
Endah Trisnawati,5.0,2023-11-03 10:02:00,Segera download...murah bagus,Positive,0.9997301697731018
MOCAN MACIN,5.0,2023-11-06 03:48:00,"Solusi terbaik, mantap",Positive,0.9997009038925171
Anton Gembala,5.0,2023-11-05 07:00:00,Banyak diskon menarik,Positive,0.9159932732582092
Amar Ma'ruf,1.0,2023-11-02 10:39:00,Jangan pernah download apk ini pokoknya jangan biar admin ny mampus dasar admin Traveloka penipu,Negative,0.999681830406189
Aninditha Keyzha,5.0,2023-11-13 09:44:00,Wah aplikasihny keren loh,Positive,0.9997351765632629
Erick Nanda Pratama Putra,5.0,2023-11-15 04:21:00,Aplikasi Sangat bermanfaat,Positive,0.9997089505195618
Ishak Iskandar,5.0,2023-11-12 11:15:00,Mantap luarbiasa aplikasinya,Positive,0.9996583461761475
Sandi Uno,5.0,2023-11-15 05:41:00,Sangat memvantu pada saat bepergian,Positive,0.9991922974586487
Bandi Riweh,5.0,2023-11-04 10:45:00,Keren aplikasi nya mantap,Positive,0.9997267127037048
Embun Pagi,5.0,2023-11-06 08:29:00,Sangat mudah sekalii,Positive,0.9995564818382263
Setia agung Nugroho,5.0,2023-11-13 10:57:00,Mantap dah pake app ini,Positive,0.999731719493866
Uli Wahyuni,5.0,2023-11-14 06:10:00,Saya sukaaa dgn aplikasi Traveloka inii... Yesss,Positive,0.999599039554596
Sido Mulyo,5.0,2023-11-08 05:23:00,Mantap dan bagus,Positive,0.9997305274009705
bhones channel56,5.0,2023-11-03 06:25:00,Aplikasi ini sangat bagus,Positive,0.9997649788856506
Stevensius Marbs,5.0,2023-11-16 05:21:00,Puas dan memudahkan pemesanan tiket,Positive,0.999573290348053
GTA SAMP,5.0,2023-11-03 09:11:00,Aplikasinya sangat bagus,Positive,0.9997736811637878
Omy Hisense,5.0,2023-11-11 09:11:00,Aplikasinya luar biasa,Positive,0.9996287822723389
Faivii Chanell,5.0,2023-10-31 04:16:00,aplikasi sangat membantu,Positive,0.99953293800354
Umair Al-Mubarok,5.0,2023-11-06 10:04:00,baru nyoba nyoba semoga aman dan bermanfaat ??,Positive,0.9961488246917725
Johan Johan,5.0,2023-11-14 07:18:00,Selalu sangat membantu,Positive,0.9996470212936401
Ferbi Rahma,5.0,2023-11-07 08:30:00,Aplikasi nya sangat bagus??,Positive,0.999722421169281
Tiitin shakilla,5.0,2023-11-15 07:51:00,Jadi lebih mudah memakai aplikasi ini,Positive,0.9994106292724609
Puma Harahap,5.0,2023-11-11 06:29:00,Sangat baik dan bagus,Positive,0.9997120499610901
Bismilah Aamiin,5.0,2023-11-10 03:44:00,Slalu setia dengan dimudahkan kemana saja pakai ini????,Positive,0.997850775718689
Indah Yulianti,5.0,2023-11-06 08:50:00,Suka banget sama aplikasinya??,Positive,0.9997132420539856
Abdilah,5.0,2023-11-04 23:57:00,Aplikasi yang sangat bagus,Positive,0.9997472167015076
hayu karim,5.0,2023-11-15 07:23:00,Ngebantu bgt buat booking hotel dan pesawat. Aman dan ngga riweh,Positive,0.8930901288986206
Syahar Syahruddin,5.0,2023-11-06 15:50:00,Aplikasinya luar bisa,Neutral,0.9992103576660156
Khamillia Dwi,5.0,2023-11-04 08:06:00,Sangat sangat mudah,Positive,0.9996846914291382
Bimo Isme,3.0,2023-11-12 08:51:00,pembayaran gk ada pake dana,Neutral,0.9996649026870728
Safii SE,5.0,2023-11-15 04:28:00,Mantap promonya....??????,Positive,0.9993467926979065
Milna Jingga,5.0,2023-11-12 10:30:00,Aplikasi nya sangat membantu,Positive,0.9996545314788818
Arifin Kevin,5.0,2023-11-02 11:17:00,Sangat membantu banget,Positive,0.9995338916778564
hasna ardika,5.0,2023-11-13 07:29:00,sangat membantu.. Terima kasih banyak ??????,Positive,0.9994198083877563
Andri Dwi,5.0,2023-11-12 11:17:00,Aplikasinya sangat bagus,Positive,0.9997736811637878
mami mame,5.0,2023-11-03 04:35:00,Aplikasi nya bagus sekali,Positive,0.9997667670249939
Ayu Prabandani,5.0,2023-11-04 07:55:00,Aplikasi yang sangat membantu??,Positive,0.9995110034942627
AGUS FAESOL,5.0,2023-11-15 05:06:00,Traveloka sangat terpercaya,Positive,0.9997723698616028
bimbim Prasetya,5.0,2023-11-15 09:22:00,Sangat membantu sekali,Positive,0.9993060827255249
Birin Sabirin,5.0,2023-11-14 06:37:00,Semoga maju terus traveloka,Positive,0.9302069544792175
Dwi Kurniawan,5.0,2023-10-31 11:20:00,Aplikasi yang sangat membantu,Positive,0.9996438026428223
Musthofa tofa,5.0,2023-10-31 12:14:00,Aplikasi yang sangat membantu,Positive,0.9996438026428223
Eka Yoga Nugraha,5.0,2023-11-13 16:49:00,Aplikasi yang sangat membantu,Positive,0.9996438026428223
Rianah Ria,5.0,2023-11-05 04:38:00,Sangat membantu sekali,Positive,0.9993060827255249
Darusman Rusman,5.0,2023-11-15 07:26:00,Sangat membantu sekali,Positive,0.9993060827255249
Sahrun Fahla,5.0,2023-11-10 07:17:00,Apk nya bagus mantap,Positive,0.9997672438621521
Yoga Andryanzyah,5.0,2023-11-08 08:36:00,Aplikasi sangat keren,Positive,0.9997571110725403
HotibBul Umam,1.0,2023-11-14 15:09:00,Admin nya tidak solutif,Negative,0.9998441934585571
Septy Eka Nugraheni,5.0,2023-11-04 11:17:00,Aplikasinya sangat membantu,Positive,0.9996770620346069
Karina Azzahra,5.0,2023-11-03 07:34:00,Aplikasi yang cukup membantu,Positive,0.9886630177497864
